date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:23:24	165548/165548	---M--	200	added ('OK')	application/octet-stream	etag:%225f08adf2-286ac%22	https://themified.com/void/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/xampp/htdocs/apps/aashish%20web%201/themified.com/void/fonts/fontawesome-webfont3e6e.ttf	(from https://themified.com/void/css/font-awesome.min.css)
23:23:24	444379/444379	---M--	200	added ('OK')	image/svg+xml	etag:%225f08adf1-6c7db%22	https://themified.com/void/fonts/fontawesome-webfont.svg?v=4.7.0	C:/xampp/htdocs/apps/aashish%20web%201/themified.com/void/fonts/fontawesome-webfont3e6e.svg	(from https://themified.com/void/css/font-awesome.min.css)
23:23:25	125651/125651	---M--	200	added ('OK')	image/png	etag:%225f08ae3e-1ead3%22	https://themified.com/void/media/designer/intro-layer-2.png	C:/xampp/htdocs/apps/aashish%20web%201/themified.com/void/media/designer/intro-layer-2.png	(from https://themified.com/void/designer.html)
23:23:25	36885/36885	---M--	200	added ('OK')	image/png	etag:%225f08ae42-9015%22	https://themified.com/void/media/designer/intro-layer-4.png	C:/xampp/htdocs/apps/aashish%20web%201/themified.com/void/media/designer/intro-layer-4.png	(from https://themified.com/void/designer.html)
23:23:25	398644/398644	---M--	200	added ('OK')	image/png	etag:%225f08ae3f-61534%22	https://themified.com/void/media/designer/intro-layer-3.png	C:/xampp/htdocs/apps/aashish%20web%201/themified.com/void/media/designer/intro-layer-3.png	(from https://themified.com/void/designer.html)
23:23:25	405608/405608	---M--	200	added ('OK')	image/png	etag:%225f08ae3e-63068%22	https://themified.com/void/media/designer/intro-layer-1.png	C:/xampp/htdocs/apps/aashish%20web%201/themified.com/void/media/designer/intro-layer-1.png	(from https://themified.com/void/designer.html)
23:23:26	4410/4410	---M--	200	added ('OK')	image/png	etag:%225f08ae3a-113a%22	https://themified.com/void/media/designer/about-spots.png	C:/xampp/htdocs/apps/aashish%20web%201/themified.com/void/media/designer/about-spots.png	(from https://themified.com/void/designer.html)
23:23:26	185960/185960	---M--	200	added ('OK')	image/png	etag:%225f08ae41-2d668%22	https://themified.com/void/media/designer/intro-layer-5.png	C:/xampp/htdocs/apps/aashish%20web%201/themified.com/void/media/designer/intro-layer-5.png	(from https://themified.com/void/designer.html)
23:23:26	29928/29928	---M--	200	added ('OK')	image/png	etag:%225f08ae3d-74e8%22	https://themified.com/void/media/designer/gradient-circle.png	C:/xampp/htdocs/apps/aashish%20web%201/themified.com/void/media/designer/gradient-circle.png	(from https://themified.com/void/designer.html)
23:23:26	61876/61876	---M--	200	added ('OK')	image/jpeg	etag:%225f08ae43-f1b4%22	https://themified.com/void/media/designer/my-photo.jpg	C:/xampp/htdocs/apps/aashish%20web%201/themified.com/void/media/designer/my-photo.jpg	(from https://themified.com/void/designer.html)
23:23:26	5507/5507	---M--	200	added ('OK')	image/png	etag:%225f08aea8-1583%22	https://themified.com/void/media/designer/social/facebook.png	C:/xampp/htdocs/apps/aashish%20web%201/themified.com/void/media/designer/social/facebook.png	(from https://themified.com/void/designer.html)
23:23:27	6264/6264	---M--	200	added ('OK')	image/png	etag:%225f08aeaa-1878%22	https://themified.com/void/media/designer/social/twitter.png	C:/xampp/htdocs/apps/aashish%20web%201/themified.com/void/media/designer/social/twitter.png	(from https://themified.com/void/designer.html)
23:23:27	7757/7757	---M--	200	added ('OK')	image/png	etag:%225f08aea8-1e4d%22	https://themified.com/void/media/designer/social/insta.png	C:/xampp/htdocs/apps/aashish%20web%201/themified.com/void/media/designer/social/insta.png	(from https://themified.com/void/designer.html)
23:23:27	6859/6859	---M--	200	added ('OK')	image/png	etag:%225f08ae43-1acb%22	https://themified.com/void/media/designer/service-1.png	C:/xampp/htdocs/apps/aashish%20web%201/themified.com/void/media/designer/service-1.png	(from https://themified.com/void/designer.html)
23:23:27	11620/11620	---M--	200	added ('OK')	image/png	etag:%225f08ae44-2d64%22	https://themified.com/void/media/designer/service-2.png	C:/xampp/htdocs/apps/aashish%20web%201/themified.com/void/media/designer/service-2.png	(from https://themified.com/void/designer.html)
23:23:28	7334/7334	---M--	200	added ('OK')	image/png	etag:%225f08ae47-1ca6%22	https://themified.com/void/media/designer/texts.png	C:/xampp/htdocs/apps/aashish%20web%201/themified.com/void/media/designer/texts.png	(from https://themified.com/void/designer.html)
23:23:28	3695/3695	---M--	200	added ('OK')	image/png	etag:%225f08ae3a-e6f%22	https://themified.com/void/media/designer/circle-fill.png	C:/xampp/htdocs/apps/aashish%20web%201/themified.com/void/media/designer/circle-fill.png	(from https://themified.com/void/designer.html)
23:23:29	76328/76328	---M--	200	added ('OK')	image/jpeg	etag:%225f08ae9a-12a28%22	https://themified.com/void/media/designer/portfolio/1.jpg	C:/xampp/htdocs/apps/aashish%20web%201/themified.com/void/media/designer/portfolio/1.jpg	(from https://themified.com/void/designer.html)
23:23:29	173828/173828	---M--	200	added ('OK')	image/png	etag:%225f08ae44-2a704%22	https://themified.com/void/media/designer/skills.png	C:/xampp/htdocs/apps/aashish%20web%201/themified.com/void/media/designer/skills.png	(from https://themified.com/void/designer.html)
23:23:29	39717/39717	---M--	200	added ('OK')	image/jpeg	etag:%225f08ae95-9b25%22	https://themified.com/void/media/designer/portfolio/2.jpg	C:/xampp/htdocs/apps/aashish%20web%201/themified.com/void/media/designer/portfolio/2.jpg	(from https://themified.com/void/designer.html)
23:23:29	54223/54223	---M--	200	added ('OK')	image/jpeg	etag:%225f08ae97-d3cf%22	https://themified.com/void/media/designer/portfolio/3.jpg	C:/xampp/htdocs/apps/aashish%20web%201/themified.com/void/media/designer/portfolio/3.jpg	(from https://themified.com/void/designer.html)
23:23:30	63401/63401	---M--	200	added ('OK')	image/jpeg	etag:%225f08ae99-f7a9%22	https://themified.com/void/media/designer/portfolio/4.jpg	C:/xampp/htdocs/apps/aashish%20web%201/themified.com/void/media/designer/portfolio/4.jpg	(from https://themified.com/void/designer.html)
23:23:30	66245/66245	---M--	200	added ('OK')	image/jpeg	etag:%225f08ae9f-102c5%22	https://themified.com/void/media/designer/portfolio/5.jpg	C:/xampp/htdocs/apps/aashish%20web%201/themified.com/void/media/designer/portfolio/5.jpg	(from https://themified.com/void/designer.html)
23:23:30	68417/68417	---M--	200	added ('OK')	image/jpeg	etag:%225f08aea1-10b41%22	https://themified.com/void/media/designer/portfolio/6.jpg	C:/xampp/htdocs/apps/aashish%20web%201/themified.com/void/media/designer/portfolio/6.jpg	(from https://themified.com/void/designer.html)
23:23:30	52617/52617	---M--	200	added ('OK')	image/jpeg	etag:%225f08aea1-cd89%22	https://themified.com/void/media/designer/portfolio/7.jpg	C:/xampp/htdocs/apps/aashish%20web%201/themified.com/void/media/designer/portfolio/7.jpg	(from https://themified.com/void/designer.html)
23:23:31	1407/1407	---M--	200	added ('OK')	image/png	etag:%225f08ae46-57f%22	https://themified.com/void/media/designer/testimonial-1.png	C:/xampp/htdocs/apps/aashish%20web%201/themified.com/void/media/designer/testimonial-1.png	(from https://themified.com/void/designer.html)
23:23:31	149781/149781	---M--	200	added ('OK')	image/jpeg	etag:%225f08aea4-24915%22	https://themified.com/void/media/designer/portfolio/8.jpg	C:/xampp/htdocs/apps/aashish%20web%201/themified.com/void/media/designer/portfolio/8.jpg	(from https://themified.com/void/designer.html)
23:23:31	7946/7946	---M--	200	added ('OK')	image/png	etag:%225f08ae46-1f0a%22	https://themified.com/void/media/designer/testimonial-2.png	C:/xampp/htdocs/apps/aashish%20web%201/themified.com/void/media/designer/testimonial-2.png	(from https://themified.com/void/designer.html)
23:23:31	6272/6272	---M--	200	added ('OK')	image/png	etag:%225f08ae47-1880%22	https://themified.com/void/media/designer/testimonial-3.png	C:/xampp/htdocs/apps/aashish%20web%201/themified.com/void/media/designer/testimonial-3.png	(from https://themified.com/void/designer.html)
23:23:32	6862/6862	---M--	200	added ('OK')	image/png	etag:%225f08ae45-1ace%22	https://themified.com/void/media/designer/testimonail-4.png	C:/xampp/htdocs/apps/aashish%20web%201/themified.com/void/media/designer/testimonail-4.png	(from https://themified.com/void/designer.html)
23:23:32	277979/277979	---M--	200	added ('OK')	image/jpeg	etag:%225f08aea4-43ddb%22	https://themified.com/void/media/designer/portfolio/9.jpg	C:/xampp/htdocs/apps/aashish%20web%201/themified.com/void/media/designer/portfolio/9.jpg	(from https://themified.com/void/designer.html)
23:23:32	48177/48177	---M--	200	added ('OK')	image/jpeg	etag:%225f08ae3b-bc31%22	https://themified.com/void/media/designer/client-1.jpg	C:/xampp/htdocs/apps/aashish%20web%201/themified.com/void/media/designer/client-1.jpg	(from https://themified.com/void/designer.html)
23:23:32	6455/6455	---M--	200	added ('OK')	image/png	etag:%225f08ae3c-1937%22	https://themified.com/void/media/designer/footer-l-1.png	C:/xampp/htdocs/apps/aashish%20web%201/themified.com/void/media/designer/footer-l-1.png	(from https://themified.com/void/designer.html)
23:23:32	4346/4346	---M--	200	added ('OK')	image/png	etag:%225f08ae3c-10fa%22	https://themified.com/void/media/designer/footer-l-2.png	C:/xampp/htdocs/apps/aashish%20web%201/themified.com/void/media/designer/footer-l-2.png	(from https://themified.com/void/designer.html)
23:23:32	7745/7745	---M--	200	added ('OK')	image/png	etag:%225f08ae3d-1e41%22	https://themified.com/void/media/designer/footer-l-3.png	C:/xampp/htdocs/apps/aashish%20web%201/themified.com/void/media/designer/footer-l-3.png	(from https://themified.com/void/designer.html)
23:23:33	17628/17628	---M--	200	added ('OK')	application/javascript	etag:%225f08ae11-44dc%22	https://themified.com/void/js/plugins/parallax.hover.js	C:/xampp/htdocs/apps/aashish%20web%201/themified.com/void/js/plugins/parallax.hover.js	(from https://themified.com/void/designer.html)
